u,g,r,i,z,redshift
20.19613,18.26424,17.33241,16.90671,16.60111,0.10762187
19.66771,18.42208,17.79346,17.46186,17.21092,0.0997072
20.14874,18.35181,17.3821,16.98043,16.66712,0.11874523
19.65451,18.51968,17.67993,17.25991,17.10756,0.16203815
20.60661,19.18804,18.19351,17.79029,17.33575,0.13580006
20.35174,18.45587,17.31678,16.80673,16.4501,0.1622974
19.45299,18.04687,17.04974,16.61019,16.26508,0.1357519
20.06687,18.02374,16.72718,16.22517,15.8777,0.15166162
18.34255,16.98776,16.43186,16.05559,15.90899,0.062255107
18.44675,17.05818,16.70895,16.53671,16.80997,0.046225384
18.79659,17.82147,17.49473,17.26409,17.20174,0.06290684
20.21798,18.56883,17.49563,17.05837,16.72392,0.15094693
19.09091,18.04807,17.62169,17.35222,17.13087,0.06280704
19.62632,18.43075,17.63887,17.20587,16.97442,0.14355451
18.39726,17.4839,17.1183,16.93458,16.84274,0.05463634
20.23173,18.34687,17.51603,17.07333,16.78178,0.10777866
20.47041,18.48503,17.50323,17.05256,16.72907,0.12298551
18.11859,17.04804,16.58499,16.31916,16.24548,0.03539876
19.38312,17.60876,16.70818,16.30001,15.98042,0.082136124
20.71316,18.62018,17.50721,17.04935,16.62198,0.14668511
19.42295,17.59651,16.75547,16.32278,16.04036,0.07652236
17.97184,16.31725,15.49794,15.08892,14.77888,0.050797075
20.30308,18.36581,17.25374,16.79721,16.40748,0.1420368
19.6793,17.89461,16.80688,16.36606,16.00512,0.119728126
19.65659,17.9939,17.17754,16.81798,16.53433,0.077384226
20.35884,18.4553,17.53951,17.14908,16.79982,0.10350179
17.44829,15.73293,14.9923,14.65613,14.39005,0.03710959
19.18329,17.98323,17.38284,17.00967,16.80972,0.091736525
19.94508,18.48635,17.61048,17.17908,16.91456,0.119515754
21.20411,19.03248,17.73523,17.25694,16.96972,0.19882284
19.21992,17.46976,16.60444,16.18062,15.84222,0.07351467
20.17417,18.55259,17.63404,17.18146,16.8076,0.119758
19.69556,17.74287,16.60709,16.13487,15.79346,0.13508579
19.80634,18.47553,17.61758,17.1837,16.90231,0.1359439
21.34616,19.23958,17.64478,17.03745,16.74694,0.26481733
20.26106,18.42777,17.45899,17.05949,16.74434,0.11634118
19.13087,17.89509,17.33544,16.95305,16.69945,0.096142076
19.69606,17.85721,16.99096,16.57695,16.27481,0.08638185
20.68223,18.76462,17.66776,17.19221,16.84539,0.15865885
19.21627,18.82747,17.73085,17.10356,17.88918,0.168886
20.58843,18.68815,17.44474,16.91736,16.61118,0.18255681
21.45496,18.83404,17.57072,17.01675,16.64786,0.18726806
20.30313,18.41557,17.23095,16.73892,16.37398,0.1583509
21.3157,19.09338,17.82653,17.34435,17.02673,0.1869306
19.02326,17.80963,17.4511,17.17393,17.06667,0.0624842
19.42933,18.33634,17.76469,17.45078,17.23957,0.1021951
17.71363,16.36682,15.71573,15.41793,15.20782,0.042033263
19.33251,17.89054,17.27262,16.96203,16.76481,0.07091306
20.54106,18.60174,17.68429,17.28917,16.96945,0.10708794
20.19593,18.90029,17.75939,17.25572,16.95961,0.18660328
20.37601,18.37798,17.27138,16.78884,16.39883,0.14351138
20.08961,18.10408,16.89872,16.40594,15.98182,0.16284925
20.49586,18.77992,17.51507,16.99839,16.66467,0.18476135
19.68796,18.47987,17.83128,17.39748,17.17049,0.1348003
21.0287,18.91767,17.69165,17.22608,16.84316,0.1790858
20.04622,18.46721,17.47259,17.06188,16.72652,0.1360314
20.13168,18.0087,16.98432,16.54124,16.23039,0.11911589
19.28013,17.44412,16.36092,15.91895,15.58705,0.102945164
20.31845,18.52376,17.51619,17.06234,16.72729,0.1315033
20.72838,18.72937,17.67857,17.25432,16.86604,0.1323728
19.14401,17.91133,17.12613,16.70545,16.49684,0.12627493
18.80582,17.58788,17.03232,16.69566,16.46903,0.08740794
20.1403,17.9512,16.74154,16.24744,15.86968,0.14302422
20.1507,18.6059,17.72272,17.31536,17.01652,0.11311101
19.16216,17.25275,16.39893,15.98257,15.691,0.07489477
17.77838,15.89013,15.01698,14.61438,14.29627,0.049739875
20.88714,18.91499,17.7638,17.27214,16.94125,0.16341096
20.41699,18.83105,17.59839,17.08007,16.73081,0.18111847
19.00887,17.84468,17.30852,16.96238,16.73123,0.07360473
19.87322,18.11436,17.27816,16.89278,16.57221,0.08733822
19.92474,18.50102,17.63816,17.21016,16.86463,0.12014392
21.01546,18.66474,17.31982,16.79774,16.47108,0.19544896
19.71014,17.92236,16.9792,16.51529,16.15476,0.10368356
20.50978,18.58179,17.44146,16.97557,16.62969,0.15104485
20.46001,18.55768,17.37536,16.8947,16.50279,0.15307337
19.38853,17.40691,16.49532,16.09006,15.72639,0.07510643
19.64841,18.36066,17.67612,17.26646,17.02408,0.12895022
21.08832,18.9261,17.39112,16.87301,16.47473,0.24687728
19.68817,18.18627,17.51168,17.17234,16.96036,0.08102632
19.07559,17.92809,17.4358,17.1732,16.95653,0.059235424
19.896,18.16822,17.30115,16.92829,16.62528,0.0951201
20.0539,18.55567,17.67796,17.21432,16.96761,0.1324268
18.88819,17.68119,17.08679,16.86036,16.65426,0.0687364
19.17588,17.55045,16.70323,16.3018,15.94358,0.08585067
19.1962,17.37026,16.46889,16.05949,15.74838,0.06668803
19.73135,17.85192,16.98586,16.55843,16.24709,0.08521052
19.00836,17.54351,16.76039,16.35774,16.02891,0.091338195
20.16379,18.19166,16.96767,16.47164,16.05282,0.16350023
20.68099,18.47529,17.2262,16.72833,16.35361,0.1856659
20.18943,18.44902,17.27105,16.80025,16.41103,0.17841367
17.34404,16.1506,15.64815,15.39011,15.20059,0.039094303
19.44036,18.15104,17.53732,17.13854,16.89641,0.094983675
19.88961,18.25163,17.49034,17.10383,16.83657,0.087552026
18.44488,16.57029,15.66195,15.2389,14.91773,0.05936285
19.59052,17.85905,16.9229,16.47727,16.1296,0.10141067
19.76167,17.93971,16.97401,16.53683,16.19846,0.10178086
20.40636,18.37243,17.31802,16.89683,16.54481,0.13105853
20.68989,18.30019,17.18084,16.69752,16.31694,0.14450632
19.85316,18.45303,17.82401,17.46381,17.25351,0.08553504
17.3024,15.23067,14.3166,13.86397,13.54514,0.04607489
19.42478,18.20575,17.55007,17.14709,16.90576,0.10804573
18.47203,16.55485,15.70706,15.30117,14.98345,0.05964457
19.28558,18.20836,17.76951,17.43427,17.273,0.08337477
22.92284,19.91609,19.49128,18.5874,18.18349,0.13949871
17.67131,16.51861,16.12525,15.83672,15.67396,0.033176053
20.82121,18.64721,17.50335,17.0117,16.56831,0.16074151
20.98457,18.73252,17.49268,16.96453,16.62814,0.18733887
19.00851,17.18663,16.21122,15.79446,15.42419,0.08458402
19.89219,18.31054,17.43744,17.06082,16.68305,0.10852221
18.97429,17.3656,16.49002,16.07889,15.71304,0.07896226
20.81671,18.79778,17.44304,16.92916,16.56702,0.20010892
18.55915,16.74015,15.88202,15.45082,15.13375,0.057776667
19.0965,17.69198,16.79796,16.34286,16.0491,0.10653179
18.19631,16.87774,16.29811,15.97825,15.70834,0.058718704
19.04414,17.87528,17.41239,17.13283,16.99373,0.058922667
17.21274,15.48632,14.62772,14.1538,13.74668,0.03311982
20.03985,18.45065,17.39615,16.90782,16.60289,0.14053692
18.66137,16.90328,16.1368,15.72465,15.42158,0.053023916
20.19737,18.33965,17.39809,16.87065,16.48721,0.10888932
18.22667,16.98967,16.40242,16.05895,15.84641,0.061168294
19.54224,17.66051,16.78438,16.39661,16.06497,0.084211014
20.20096,18.22025,17.30679,16.87024,16.50565,0.10468468
19.08656,17.52097,16.61533,16.16012,15.80373,0.106187314
19.55754,18.44442,17.5344,17.04771,16.75128,0.18805338
18.93213,17.53369,17.11396,16.82792,16.87325,0.06860853
16.97562,14.94359,13.98717,13.52531,13.166,0.034695134
20.55573,18.55591,17.39056,16.90082,16.53434,0.14962982
19.49771,17.36768,16.32356,15.83311,15.44293,0.1225556
18.71516,17.4722,17.06549,16.85672,16.70158,0.04633505
20.57638,18.47025,17.31167,16.81647,16.49175,0.16242284
19.10729,17.28866,16.37575,15.92857,15.55375,0.08085725
19.91653,18.29347,17.29964,16.81567,16.44598,0.1251008
20.38125,18.39176,17.36925,16.89524,16.54424,0.12491794
19.99253,18.06701,17.05078,16.61556,16.20417,0.11816505
19.63466,17.9738,17.26478,16.85558,16.59445,0.07237543
18.80519,17.54895,17.04338,16.72057,16.50326,0.07900481
20.86901,18.88231,17.75836,17.20141,16.81006,0.15594777
20.58937,18.52587,17.70378,17.18193,16.81308,0.10453892
18.20837,16.60216,15.83803,15.4205,15.07849,0.06992886
18.64088,17.08906,16.36492,15.95596,15.68698,0.06679325
20.49003,18.33982,17.3391,16.93459,16.57654,0.11557735
19.55551,18.26871,17.51378,17.08803,16.8531,0.12042918
19.50582,17.53959,16.64324,16.23368,15.853,0.08420429
21.11386,18.82061,17.74697,17.28783,16.8842,0.14213343
19.63469,17.75636,16.77079,16.25067,15.81257,0.103457935
19.23599,17.60795,16.77194,16.34966,16.02784,0.08848354
19.68618,18.23669,17.36329,16.93961,16.61286,0.12758616
19.19064,17.83431,17.20585,16.84533,16.59301,0.091499716
18.78547,17.68953,17.18977,16.88606,16.71404,0.06874299
18.7478,16.93632,16.11209,15.70931,15.42439,0.055513456
19.74461,17.84403,16.86487,16.39489,16.02404,0.10440579
19.93025,18.07997,17.01842,16.58966,16.23775,0.12992069
19.8264,17.8157,16.70651,16.23719,15.85776,0.12322753
19.32001,18.04001,17.29211,16.93894,16.64712,0.122448914
20.24177,18.33083,17.43974,17.03436,16.68916,0.0984042
19.24235,17.5702,16.69489,16.21992,15.88138,0.092787854
18.32305,17.04529,16.39834,15.99932,15.73506,0.071455576
17.88761,16.45372,15.70277,15.3678,15.06565,0.05195596
19.13519,17.88055,17.30517,16.92086,16.70529,0.09530109
19.08515,18.09642,17.75753,17.38339,17.23791,0.075550914
20.22956,18.34642,17.29794,16.81789,16.47484,0.12913957
18.76459,16.81693,15.85928,15.34503,14.93016,0.074879885
20.87564,18.56004,17.17475,16.62901,16.27401,0.19343983
18.80869,17.10027,16.30411,15.94538,15.63332,0.06144161
20.24836,18.55793,17.62271,17.14538,16.82452,0.122248694
19.43902,18.14895,17.5014,17.09777,16.84114,0.09680837
18.07393,16.27813,15.3623,14.81089,14.34399,0.055709396
17.3769,15.53285,14.66764,14.26058,13.92006,0.03268777
19.67341,18.1772,17.35785,16.94363,16.65208,0.11670378
20.72119,19.02337,17.64891,17.10362,16.73682,0.21205316
21.50941,19.3182,17.9079,17.38792,17.04583,0.21079332
19.52573,17.94433,17.10039,16.6979,16.36106,0.09303831
18.76203,16.85699,15.90188,15.45473,15.10568,0.07634634
18.91772,17.05016,16.2498,15.84647,15.50784,0.07317135
19.13245,17.95854,17.52356,17.2432,17.03901,0.07150033
18.55195,16.96806,16.16839,15.76205,15.46899,0.067310974
20.23239,18.29888,17.3246,16.91966,16.54435,0.1118055
20.74677,18.89441,17.90082,17.46673,17.14778,0.12575755
19.73332,18.21877,17.22449,16.73294,16.41076,0.14177456
18.48799,17.15398,16.50598,16.10909,15.8672,0.07987304
21.24524,19.12766,17.85048,17.39559,17.09187,0.17452133
20.89709,18.61369,17.26679,16.72743,16.37717,0.19343893
20.98484,18.96831,17.76161,17.31344,16.93171,0.17083557
21.19138,19.11317,17.69217,17.14928,16.76732,0.22962293
20.71399,18.70588,17.42575,16.90824,16.5262,0.18788671
18.74357,17.16756,16.30547,15.87764,15.53795,0.07937574
20.71451,18.63444,17.4069,16.88095,16.52378,0.16976947
20.01145,18.25134,17.07075,16.59735,16.18494,0.15948896
20.64394,18.7785,17.78744,17.40645,17.06713,0.121267766
19.34264,17.53433,16.64152,16.26206,15.93429,0.0783305
18.56813,16.71529,15.91426,15.50077,15.15207,0.0567907
19.55115,17.58611,16.72018,16.29691,15.97277,0.08608572
18.65906,17.37527,16.75969,16.40816,16.19918,0.08513639
21.12817,18.11058,16.6666,16.07449,15.69681,0.1608063
19.43727,17.81981,16.87468,16.47161,16.09364,0.11501908
17.93618,16.08241,15.22528,14.81432,14.51031,0.051548213
20.80902,18.69177,17.41546,16.92263,16.60849,0.18057087
19.878,18.54693,17.55285,17.10356,16.81425,0.17198247
20.38771,18.55532,17.54621,17.09472,16.77219,0.13765576
19.71483,17.82143,16.94876,16.55404,16.25045,0.07654413
20.58925,18.79661,17.71248,17.25319,16.86133,0.14679895
18.21614,17.4379,17.18448,16.98763,16.8757,0.054156817
20.54335,18.64109,17.52246,16.98443,16.51888,0.15052728
19.54185,18.29107,17.55603,17.12389,16.86243,0.12017022
19.34953,18.05662,17.63382,17.3333,17.16169,0.062693946
19.50121,18.05551,17.46596,17.1698,16.94854,0.07230165
20.30751,18.47125,17.48547,17.08223,16.77196,0.124450676
20.34654,18.44708,17.52444,17.16934,16.85265,0.09979572
20.32433,18.62693,17.57901,17.14108,16.78326,0.12730923
19.42103,18.09128,17.24602,16.78829,16.53668,0.124144085
17.93622,16.66589,16.22026,15.96285,15.85192,0.039734334
19.33021,18.11753,17.52291,17.20225,17.00177,0.09067774
20.0511,18.6976,17.7537,17.30395,16.95809,0.16860102
18.9284,17.80173,17.13153,16.69344,16.42875,0.103476875
20.59849,18.59467,17.55068,17.09098,16.73441,0.13770746
17.06883,15.98994,15.69442,15.50976,15.42722,0.025605578
21.59512,19.01712,17.73213,17.27796,16.93148,0.19871895
19.51335,17.84529,17.01911,16.5834,16.30252,0.08633996
20.79136,18.67813,17.59127,17.14325,16.81816,0.14491247
18.42399,16.87975,16.06679,15.64491,15.34098,0.06103861
20.90857,18.79089,17.78326,17.24946,16.85056,0.13395649
20.98926,18.89385,17.73902,17.27026,16.90475,0.1640582
19.61082,18.2926,17.71308,17.3954,17.22596,0.080901735
19.30389,18.09358,17.62623,17.33635,17.18355,0.064838946
17.5718,16.56332,16.17464,15.97971,15.86803,0.037067104
20.28851,18.34733,17.2244,16.70129,16.24743,0.15556614
19.76555,17.97573,17.15183,16.7645,16.57707,0.07071909
20.05911,18.05323,16.93933,16.43276,16.01019,0.13885073
18.80355,16.72112,15.79842,15.33233,14.9708,0.07388504
19.90363,18.00002,17.02287,16.59195,16.23462,0.109528445
19.94255,18.21619,17.21565,16.76303,16.42184,0.11906257
20.81498,18.62205,17.15667,16.61093,16.25173,0.21272677
19.87572,18.23556,17.14718,16.71987,16.35218,0.14038232
20.62548,18.6468,17.64115,17.16945,16.81107,0.12935847
19.56406,18.20749,17.71079,17.41974,17.26625,0.07110331
19.95407,18.23875,17.32855,16.92453,16.61845,0.10734841
18.68814,16.7982,15.92074,15.47859,15.13415,0.06599299
19.87452,17.71452,16.60763,16.12951,15.70942,0.13465416
18.78055,17.30688,16.54246,16.17186,15.9167,0.08483414
19.90477,17.93507,17.04005,16.61163,16.28368,0.09602401
20.0056,18.53896,17.53604,17.04155,16.726,0.14632264
17.99817,16.94984,16.58727,16.34573,16.22458,0.044310737
19.32538,17.32422,16.40438,15.99477,15.67411,0.08387393
20.68602,18.79743,17.57762,17.09776,16.74314,0.1789809
19.35703,18.21951,17.72017,17.40062,17.22931,0.07496557
19.5661,18.10016,17.40365,16.98813,16.67313,0.103705585
20.77109,18.59676,17.67602,17.17746,16.85972,0.12237497
18.71942,17.40772,16.72677,16.33799,16.09269,0.09233349
19.29857,18.166,17.70245,17.48533,17.26315,0.05531101
19.3721,17.57966,16.72162,16.32923,16.01379,0.07722932
20.28047,18.43919,17.47334,17.07213,16.75858,0.121932104
18.79262,16.81932,15.89771,15.49287,15.14169,0.07516383
19.9522,18.1843,17.08457,16.62425,16.26463,0.14416952
20.43305,18.56709,17.47066,17.0176,16.60909,0.14514622
19.36525,18.36056,17.75773,17.42598,17.23007,0.10403684
18.78526,17.56757,17.07782,16.73,16.59724,0.07540443
19.24995,17.38376,16.31423,15.84923,15.50271,0.105108134
20.26441,18.59937,17.729,17.3706,17.02392,0.104182415
19.07654,17.95618,17.55886,17.31355,17.21046,0.057631742
19.51251,18.22349,17.47466,17.08027,16.7964,0.11551204
20.79488,18.60158,17.32335,16.8361,16.47704,0.18934673
20.41671,18.42237,17.23767,16.80004,16.47425,0.16383177
20.0365,18.28332,17.34856,16.94195,16.60518,0.111137934
20.35606,18.47276,17.47095,17.02838,16.70239,0.12331615
18.44361,17.05706,16.48836,16.14867,15.94143,0.06845253
20.06013,18.21939,17.11851,16.5881,16.12375,0.14646165
17.97392,16.43046,15.65693,15.26157,14.96464,0.050321072
18.07074,16.98987,16.43301,16.09623,15.85946,0.056791853
18.85183,17.66341,17.21808,16.91313,16.75169,0.07004168
19.26564,17.99774,17.22822,16.78595,16.51759,0.13036075
20.12887,18.03624,17.0197,16.58494,16.22884,0.11237871
19.90831,18.02419,16.9717,16.45693,16.06879,0.12333825
18.59497,17.49065,17.04206,16.74793,16.64208,0.04990102
21.46371,19.2212,17.65507,17.09263,16.68085,0.26310185
19.41207,18.29315,17.84844,17.54518,17.36816,0.07446132
19.96885,18.34285,17.49741,17.15809,16.8562,0.11255316
20.58908,18.73775,17.74291,17.33743,16.98384,0.12455596
20.97862,19.03134,17.69452,17.18736,16.87228,0.20729345
19.18867,17.99782,17.47931,17.15827,16.98673,0.07779488
18.85099,16.94654,16.01402,15.59109,15.25366,0.0683571
19.70439,18.54913,17.86919,17.49053,17.25872,0.13963719
20.2636,18.09613,17.01983,16.46553,16.06913,0.14337975
19.50261,18.28094,17.81963,17.50834,17.26537,0.06873939
19.48421,18.29275,17.85398,17.57278,17.41138,0.06988749
20.13853,18.76333,17.77155,17.30574,17.00245,0.18000458
19.74923,18.35934,17.37007,16.83319,16.61253,0.14886715
18.21853,16.45322,15.61331,15.19192,14.86156,0.06368689
20.32104,18.57564,17.43295,16.9686,16.62319,0.15513779
17.67693,15.81429,14.96344,14.49781,14.18382,0.05050761
19.16326,18.01404,17.60511,17.3634,17.25945,0.06281804
18.95173,17.1574,16.31293,15.88929,15.58263,0.07603778
19.186,17.64941,17.09228,16.75163,16.61034,0.0696766
20.82645,18.86923,17.75244,17.28875,16.91782,0.15214948
19.93504,18.45509,17.61019,17.15395,16.85924,0.12181609
16.92093,15.76789,15.3844,15.11311,14.93248,0.030235643
19.25368,17.72877,17.02507,16.70123,16.44091,0.085583
19.7277,18.43462,17.75362,17.35904,17.08799,0.1176702
18.60787,16.92584,16.23507,15.91372,15.70671,0.052107267
19.79495,18.47947,17.75632,17.35844,17.07823,0.118856356
19.22025,17.41789,16.46898,16.03575,15.66555,0.07715247
18.93158,17.53168,16.81809,16.4718,16.20595,0.08971054
20.0153,18.12819,17.13914,16.70097,16.36614,0.110768855
20.09684,18.67626,17.7802,17.36039,17.00233,0.13947318
20.33449,18.52396,17.31776,16.82371,16.51742,0.17104894
19.15612,17.90462,17.27659,16.90321,16.68415,0.10872419
17.40343,15.60714,14.80014,14.37584,14.02531,0.039197747
19.23734,17.2529,16.26764,15.79322,15.39709,0.08498768
20.31394,18.44026,17.42382,17.00867,16.62231,0.121900804
19.86825,18.18834,17.53757,17.11682,16.85692,0.07157446
19.99548,18.08859,17.09605,16.62956,16.2278,0.12088015
20.03042,17.96645,16.98308,16.55564,16.19725,0.11006895
21.00521,18.89813,17.74699,17.25859,16.93563,0.16441698
18.05461,16.48698,15.69235,15.25366,14.90676,0.050232694
20.51058,18.19362,17.17028,16.61389,16.24414,0.13428338
19.14558,17.91751,17.40722,17.12165,16.92963,0.06225572
18.99434,17.82475,17.28438,16.92337,16.77277,0.077089265
20.63856,18.75031,17.53905,17.00669,16.65073,0.17900357
19.76834,18.12635,17.28492,16.85262,16.53917,0.09813609
19.9241,18.23894,17.21401,16.71365,16.35151,0.1309427
18.85812,16.77796,15.85058,15.4015,15.06946,0.0723394
19.80198,17.83161,16.84524,16.36417,15.97663,0.106758736
20.63341,18.97142,17.67834,17.18785,16.81577,0.18477571
20.90056,18.90186,17.66824,17.13598,16.73201,0.18852024
19.7666,18.48501,17.83431,17.48912,17.26274,0.1000275
19.48218,17.85306,17.05139,16.63523,16.30004,0.086354494
20.54735,18.82318,17.28794,16.75327,16.37586,0.23836328
20.01815,18.04235,17.11814,16.70167,16.36078,0.09740142
19.27923,18.10366,17.52583,17.14349,16.93677,0.088713706
20.24754,18.45991,17.46989,17.0997,16.7864,0.1174588
18.76418,16.85215,15.98809,15.60692,15.29526,0.063928336
22.191,19.36892,17.69761,17.07499,16.70718,0.30207902
18.43427,16.57843,15.68546,15.25143,14.9272,0.058938302
20.21055,18.25035,17.04165,16.52732,16.13923,0.16258946
19.0103,17.21915,16.41774,15.99016,15.66606,0.071600355
21.0528,19.00433,17.67254,17.1723,16.84929,0.20497894
20.52563,18.68189,17.6427,17.15665,16.84058,0.14185217
19.65613,18.32087,17.57172,17.24028,17.01912,0.11330744
19.55238,18.3332,17.60785,17.22877,16.97327,0.13171153
19.3838,17.89152,17.0524,16.65197,16.39,0.09958342
18.99384,17.21902,16.35228,15.93316,15.62994,0.073660105
19.48317,17.87404,16.88259,16.43778,16.14758,0.11695044
18.34112,17.09835,16.56896,16.23762,15.99706,0.050385643
21.19015,18.89606,17.46841,16.91436,16.54932,0.2108952
17.28374,16.34093,15.99954,15.65972,15.53889,0.02895719
16.99191,15.89296,15.45448,15.20487,15.04788,0.03001001
21.05588,19.2434,17.52942,16.8955,16.51352,0.2751658
20.12557,18.05023,16.72217,16.22729,15.86582,0.15227976
20.66413,18.57352,17.47694,17.02825,16.69414,0.1484443
20.34157,18.22482,16.99456,16.4873,16.13553,0.16565499
17.61848,16.56558,16.32914,16.17273,16.11279,0.03427878
20.23454,18.52175,17.56324,17.11737,16.79151,0.11651622
20.13685,18.02198,16.8766,16.38541,16.0326,0.14380614
19.19695,17.81164,17.14867,16.75639,16.50888,0.09250192
18.74571,17.47781,16.84322,16.50562,16.2972,0.06847477
16.74335,15.49125,14.8975,14.55414,14.27734,0.0327088
19.68793,17.98803,17.03437,16.61857,16.2868,0.10689662
19.57317,18.42454,17.7272,17.34314,17.14394,0.13493812
19.69962,18.20896,17.37066,16.90988,16.59788,0.11567131
20.10808,18.43661,17.63088,17.26361,16.99283,0.088960744
